SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 6.4575, 1628, 0.43299386, -0.15668690, -0.82657528, -39.18857193, 0.11688732, 43.35268021, -2.82030463, 15.85629082, -49.27285004, -4.08487654, 27.35254097, 24.21914291, -0.94765496, -0.08342706, 0.22376306, 0.21194342, 0.02414217, 0.21516927, -0.05969400, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.4600, 1629, 0.44450003, -0.16084760, -0.81974936, -35.50053024, 3.42477870, 46.78054428, -2.82030463, 15.85629082, -49.27285004, -4.11177778, 27.36894035, 24.35009003, -0.94735837, -0.08393323, 0.22375369, 0.21307644, 0.01290946, 0.21977599, -0.06636700, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.4625, 1630, 0.45242071, -0.15127720, -0.81262249, -32.10610962, 7.28127003, 50.62982941, -2.82030463, 15.85629082, -49.27285004, -4.12570906, 27.39571381, 24.49111366, -0.94702947, -0.08436985, 0.22384632, 0.21426561, 0.00542403, 0.21044692, -0.07334157, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.4650, 1631, 0.45625302, -0.12493965, -0.80481291, -28.99386406, 11.27652168, 54.33670425, -2.50004387, 16.06610680, -49.64492798, -4.12766838, 27.43312836, 24.64173698, -0.94666761, -0.08474511, 0.22404182, 0.21550870, 0.00219380, 0.18416364, -0.08101209, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5025, 1632, 0.43450165, -0.06075579, -0.80802214, -19.47074509, 21.92033577, 54.71517181, -1.07342553, 14.89713955, -49.81665802, -3.78866506, 28.84079170, 27.16801643, -0.93895453, -0.08957825, 0.23441656, 0.23534860, 0.04560145, 0.11395787, -0.06691537, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5050, 1633, 0.42481858, -0.06336842, -0.80369020, -17.27931976, 16.40887070, 52.59797287, -1.07342553, 14.89713955, -49.81665802, -3.76009560, 28.88949966, 27.31492043, -0.93856835, -0.08973845, 0.23476115, 0.23648185, 0.05604114, 0.11613280, -0.07082418, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5075, 1634, 0.41906613, -0.05847191, -0.79425347, -15.09450436, 11.51882267, 50.69518661, -1.07342553, 14.89713955, -49.81665802, -3.72803807, 28.92562485, 27.45730782, -0.93822020, -0.08983752, 0.23501293, 0.23757322, 0.06237213, 0.11078234, -0.08000066, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5100, 1635, 0.41365272, -0.04859454, -0.78404158, -13.05739307, 7.31957769, 48.93558121, -1.07342553, 14.89713955, -49.81665802, -3.69283605, 28.95090675, 27.59538841, -0.93790573, -0.08988170, 0.23518561, 0.23862495, 0.06820064, 0.10041385, -0.09007598, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5125, 1636, 0.40924081, -0.04064886, -0.77528942, -11.51946926, 4.08963251, 47.03660202, -1.07342553, 14.89713955, -49.81665802, -3.65604782, 28.96775818, 27.72855949, -0.93761992, -0.08988690, 0.23529638, 0.23963489, 0.07289457, 0.09194918, -0.09875549, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5150, 1637, 0.40850577, -0.03792256, -0.76664603, -10.27550316, 1.47758102, 45.55947495, -1.01519644, 16.78547096, -49.61630630, -3.61784267, 28.97783279, 27.85798454, -0.93735665, -0.08985987, 0.23535766, 0.24061260, 0.07380779, 0.08868544, -0.10736440, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5175, 1638, 0.41236439, -0.03667085, -0.75466293, -9.47216415, -0.03365801, 44.64609146, -1.01519644, 16.78547096, -49.61630630, -3.57869411, 28.98406029, 27.98504066, -0.93710643, -0.08981294, 0.23539156, 0.24156970, 0.07007799, 0.08690327, -0.11935029, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5200, 1639, 0.41583467, -0.03913843, -0.74915975, -8.40035439, -0.58014125, 44.37318802, -1.01519644, 16.78547096, -49.61630630, -3.53712440, 28.98888397, 28.11144257, -0.93686152, -0.08974226, 0.23541996, 0.24251652, 0.06669691, 0.08876672, -0.12484752, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5225, 1640, 0.42042238, -0.04103151, -0.75433427, -7.05249596, -0.50463593, 44.38782501, -1.01519644, 16.78547096, -49.61630630, -3.49209714, 28.99385262, 28.23790550, -0.93661773, -0.08964390, 0.23545721, 0.24345639, 0.06217049, 0.08994112, -0.11967526, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5250, 1641, 0.42491135, -0.04059586, -0.76180136, -5.21385574, 0.05599200, 44.62121201, -1.01519644, 16.78547096, -49.61630630, -3.44213319, 29.00016022, 28.36494827, -0.93637264, -0.08950927, 0.23551604, 0.24439019, 0.05775686, 0.08869768, -0.11221638, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5275, 1642, 0.43173954, -0.03770408, -0.77152342, -3.17226005, 0.95888776, 45.35008240, -1.13165462, 17.02525711, -49.53044128, -3.38616657, 29.00874519, 28.49394035, -0.93612194, -0.08933442, 0.23560536, 0.24532652, 0.05103241, 0.08489259, -0.10250886, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5300, 1643, 0.43317920, -0.03301167, -0.77997440, -1.41270602, 2.20916319, 45.86771011, -1.13165462, 17.02525711, -49.53044128, -3.32525516, 29.02035332, 28.62421227, -0.93586469, -0.08912827, 0.23572975, 0.24626186, 0.04974616, 0.07921751, -0.09404555, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5325, 1644, 0.43316945, -0.02941134, -0.78918546, -0.15323372, 3.66354990, 46.52172470, -1.13165462, 17.02525711, -49.53044128, -3.26045823, 29.03547287, 28.75615120, -0.93559796, -0.08890137, 0.23589072, 0.24720126, 0.04996074, 0.07456932, -0.08478440, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5350, 1645, 0.42971325, -0.02698478, -0.80478001, 0.53740352, 5.11458063, 47.23991394, -1.13165462, 17.02525711, -49.53044128, -3.19310784, 29.05400658, 28.88998604, -0.93532056, -0.08866502, 0.23608445, 0.24814929, 0.05365583, 0.07101765, -0.06909557, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5375, 1646, 0.42742011, -0.02105508, -0.81704605, 0.73236775, 6.35544348, 47.95155716, -1.13165462, 17.02525711, -49.53044128, -3.12446856, 29.07546997, 29.02567482, -0.93503249, -0.08842860, 0.23630436, 0.24910825, 0.05624203, 0.06396147, -0.05673374, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5400, 1647, 0.42649090, -0.01608334, -0.83075821, 0.51170975, 6.97514391, 48.23386002, -0.75316483, 15.49661064, -49.90251923, -3.05605674, 29.09826469, 29.16212463, -0.93473840, -0.08819903, 0.23653486, 0.25007281, 0.05748040, 0.05785818, -0.04291115, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5425, 1648, 0.42305765, -0.01054737, -0.83976185, -0.26648709, 6.97302723, 48.08534241, -0.75316483, 15.49661064, -49.90251923, -2.98982573, 29.12078857, 29.29812431, -0.93444282, -0.08798644, 0.23675947, 0.25103760, 0.06123179, 0.05125155, -0.03379225, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5450, 1649, 0.42063871, -0.01022545, -0.85037309, -1.10772014, 6.55852318, 47.58269501, -0.75316483, 15.49661064, -49.90251923, -2.92631555, 29.14197922, 29.43276787, -0.93414986, -0.08779112, 0.23696896, 0.25199682, 0.06394387, 0.04989187, -0.02304649, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5525, 1650, 0.41760886, -0.00854237, -0.87934130, -3.23385024, 0.96448106, 44.78813553, -0.75316483, 15.49661064, -49.90251923, -2.75284195, 29.17939758, 29.82277870, -0.93333852, -0.08726358, 0.23736064, 0.25480235, 0.06746258, 0.04538468, 0.00610676, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5550, 1651, 0.42047614, -0.00642652, -0.88450903, -3.97174931, -2.41821313, 43.21511459, -0.34555769, 16.51571083, -49.67354965, -2.70188308, 29.17691803, 29.94601250, -0.93310815, -0.08709857, 0.23736015, 0.25570130, 0.06454297, 0.04246433, 0.01119600, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5575, 1652, 0.42221856, -0.00871641, -0.88656843, -4.55643511, -6.41871500, 41.14859009, -0.34555769, 16.51571083, -49.67354965, -2.65506363, 29.16419029, 30.06383514, -0.93290800, -0.08693419, 0.23727137, 0.25656846, 0.06260083, 0.04403457, 0.01312232, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5600, 1653, 0.42258081, -0.01346985, -0.88514262, -5.06127739, -10.55229473, 38.59087753, -0.34555769, 16.51571083, -49.67354965, -2.61283493, 29.14086533, 30.17484093, -0.93274170, -0.08677014, 0.23709142, 0.25739363, 0.06188694, 0.04816231, 0.01149522, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5625, 1654, 0.42408842, -0.02155443, -0.87740445, -5.35021496, -14.82200241, 35.89423752, -0.34555769, 16.51571083, -49.67354965, -2.57480907, 29.10662842, 30.27865219, -0.93261117, -0.08660159, 0.23681894, 0.25817323, 0.05987904, 0.05572557, 0.00348304, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5650, 1655, 0.43015450, -0.03544880, -0.87171197, -5.64390469, -18.60813522, 33.34096146, -0.34555769, 16.51571083, -49.67354965, -2.54076362, 29.06276894, 30.37563705, -0.93251294, -0.08642998, 0.23646444, 0.25890931, 0.05315977, 0.06915051, -0.00254082, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5675, 1656, 0.43807873, -0.05029610, -0.86794466, -5.59293127, -21.77343369, 31.21627998, -0.19998603, 16.87539101, -49.87389755, -2.50927329, 29.01088715, 30.46692276, -0.93244219, -0.08624937, 0.23604339, 0.25960770, 0.04445424, 0.08355865, -0.00670476, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5700, 1657, 0.45118958, -0.06436067, -0.86919945, -4.77326775, -23.96946335, 29.52685547, -0.19998603, 16.87539101, -49.87389755, -2.47785950, 28.95346451, 30.55364609, -0.93239278, -0.08604724, 0.23558080, 0.26027149, 0.03046293, 0.09715764, -0.00591141, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5725, 1658, 0.46501935, -0.07231535, -0.88911742, -3.32717466, -25.12759399, 28.27163887, -0.19998603, 16.87539101, -49.87389755, -2.44448113, 28.89303780, 30.63688850, -0.93235844, -0.08581466, 0.23510113, 0.26090443, 0.01565398, 0.10450941, 0.01348168, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5750, 1659, 0.48231333, -0.07323677, -0.90540040, -1.18569052, -25.31826210, 27.59123611, -0.19998603, 16.87539101, -49.87389755, -2.40673304, 28.83213806, 30.71813393, -0.93233204, -0.08554064, 0.23462942, 0.26151261, -0.00261673, 0.10478181, 0.02918399, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.5775, 1660, 0.51433849, -0.06901769, -0.92117715, 1.16322529, -24.88579559, 27.05732727, -0.19998603, 16.87539101, -49.87389755, -2.36406994, 28.77251053, 30.79766464, -0.93230963, -0.08522518, 0.23418109, 0.26209658, -0.03559808, 0.09984047, 0.04431776, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6125, 1661, 0.46158901, -0.07938448, -0.99488062, 2.13068199, 8.84574413, 35.77307892, -0.75316483, 16.27591896, -49.75941086, -1.56459153, 28.52368164, 32.14060593, -0.93028927, -0.08090369, 0.23304166, 0.27149212, 0.01313231, 0.09761368, 0.11572754, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6150, 1662, 0.44644707, -0.07534139, -1.00334263, 1.79930997, 8.85891056, 34.36634445, -0.75316483, 16.27591896, -49.75941086, -1.51217842, 28.54632187, 32.23758698, -0.93004870, -0.08072802, 0.23328175, 0.27216166, 0.02859759, 0.09271325, 0.12437585, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6175, 1663, 0.43271562, -0.07802797, -1.00624549, 0.90495926, 7.69073200, 33.01632309, -0.37467316, 16.36584282, -49.73079300, -1.46356189, 28.56556511, 32.33082199, -0.92982084, -0.08056810, 0.23348819, 0.27280980, 0.04261573, 0.09463374, 0.12747388, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6200, 1664, 0.41845170, -0.08196101, -1.00551891, -0.41114351, 5.48045015, 31.72537994, -0.37467316, 16.36584282, -49.73079300, -1.41960657, 28.57873726, 32.42054749, -0.92961025, -0.08042506, 0.23363698, 0.27344161, 0.05708344, 0.09789462, 0.12690321, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6225, 1665, 0.40665010, -0.08838340, -0.99687278, -2.15127230, 2.92174053, 30.42776680, -0.37467316, 16.36584282, -49.73079300, -1.38138962, 28.58511162, 32.50677872, -0.92941767, -0.08030583, 0.23371963, 0.27405995, 0.06900702, 0.10378011, 0.11836657, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6250, 1666, 0.39863452, -0.09917951, -0.98759747, -3.60736203, 0.08642408, 29.20153427, -0.37467316, 16.36584282, -49.73079300, -1.34793317, 28.58402634, 32.58978653, -0.92924464, -0.08020127, 0.23373279, 0.27466547, 0.07703190, 0.11411738, 0.10915529, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6275, 1667, 0.39567494, -0.11073307, -0.97326761, -4.92222404, -2.60965133, 27.97767067, -0.37467316, 16.36584282, -49.73079300, -1.31930542, 28.57635689, 32.66957474, -0.92908931, -0.08011383, 0.23368338, 0.27525795, 0.07991417, 0.12531656, 0.09482675, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6300, 1668, 0.39568108, -0.12773925, -0.96051812, -5.54259062, -5.10345840, 27.60439873, -0.31644413, 16.03613281, -49.73079300, -1.29254019, 28.56266975, 32.74856567, -0.92894673, -0.08002561, 0.23358136, 0.27585080, 0.07973374, 0.14198868, 0.08205228, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6325, 1669, 0.40167457, -0.14387029, -0.94888741, -5.32475471, -7.04565382, 27.87495232, -0.31644413, 16.03613281, -49.73079300, -1.26467466, 28.54438972, 32.82854080, -0.92881167, -0.07991949, 0.23344429, 0.27645174, 0.07349253, 0.15776312, 0.07033642, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6350, 1670, 0.40620160, -0.15415798, -0.93844706, -4.61792707, -8.85141373, 28.57251549, -0.31644413, 16.03613281, -49.73079300, -1.23403263, 28.52181435, 32.91064072, -0.92868185, -0.07978483, 0.23327783, 0.27706647, 0.06864861, 0.16764542, 0.05974473, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6375, 1671, 0.41560763, -0.16418892, -0.92817450, -3.13882661, -10.17222309, 29.63211632, -0.31644413, 16.03613281, -49.73079300, -1.19815946, 28.49619675, 32.99585342, -0.92855400, -0.07960664, 0.23309745, 0.27769744, 0.05887839, 0.17719014, 0.04927886, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6400, 1672, 0.42773923, -0.17784315, -0.92020053, -1.45360291, -11.07925224, 30.97719574, -0.31644413, 16.03613281, -49.73079300, -1.15609539, 28.46857452, 33.08502197, -0.92842436, -0.07938127, 0.23291349, 0.27834895, 0.04634531, 0.19024990, 0.04110694, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6425, 1673, 0.44425407, -0.20136043, -0.90932298, 0.42403784, -11.65067291, 33.44910431, 0.93548703, 15.43666172, -49.70217133, -1.10581601, 28.43991280, 33.18136215, -0.92828441, -0.07910112, 0.23273662, 0.27904248, 0.02942099, 0.21306300, 0.03006559, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6450, 1674, 0.45116630, -0.22300622, -0.89213049, 2.13654947, -11.33377457, 37.04763031, 0.93548703, 15.43666172, -49.70217133, -1.04650402, 28.41235161, 33.28797150, -0.92812252, -0.07877101, 0.23258425, 0.27980042, 0.02213379, 0.23390205, 0.01273331, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6475, 1675, 0.45577037, -0.24562743, -0.87534541, 3.82701921, -10.12716007, 41.70410919, 0.93548703, 15.43666172, -49.70217133, -0.97680396, 28.38803864, 33.40781021, -0.92792761, -0.07839113, 0.23247533, 0.28064269, 0.01720345, 0.25555375, -0.00415423, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6500, 1676, 0.45894408, -0.26774523, -0.86113089, 5.78382492, -8.23518562, 47.20976257, 0.93548703, 15.43666172, -49.70217133, -0.89495575, 28.36860275, 33.54324341, -0.92769140, -0.07795615, 0.23242615, 0.28158394, 0.01377084, 0.27649939, -0.01843100, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6525, 1677, 0.46248686, -0.29685515, -0.85450572, 8.43457699, -5.79373455, 53.49805069, 0.93548703, 15.43666172, -49.70217133, -0.79816061, 28.35529518, 33.69649887, -0.92740726, -0.07745116, 0.23245272, 0.28263554, 0.01004191, 0.30416235, -0.02502982, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6550, 1678, 0.45517147, -0.32202372, -0.85749489, 12.48892212, -3.28607035, 60.71366501, 0.26585016, 15.67645264, -50.36046600, -0.68179393, 28.34805298, 33.87018585, -0.92707121, -0.07684425, 0.23256472, 0.28380892, 0.01723723, 0.32752669, -0.02195757, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6575, 1679, 0.44563270, -0.32255125, -0.85533231, 17.67404938, -0.56751567, 68.15301514, 0.26585016, 15.67645264, -50.36046600, -0.54290700, 28.34731102, 34.06486511, -0.92668217, -0.07611433, 0.23277354, 0.28510207, 0.02677065, 0.32593367, -0.02411901, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6600, 1680, 0.44169500, -0.30028325, -0.85812843, 23.23669434, 2.30606151, 74.19396210, 0.26585016, 15.67645264, -50.36046600, -0.38260898, 28.35332489, 34.27650070, -0.92624789, -0.07526343, 0.23308222, 0.28648373, 0.03079319, 0.30118731, -0.02141091, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6625, 1681, 0.44278172, -0.27572227, -0.87238073, 28.62214851, 4.85365105, 78.19613647, 0.26585016, 15.67645264, -50.36046600, -0.20389119, 28.36513519, 34.49943924, -0.92578161, -0.07430252, 0.23348011, 0.28791422, 0.02984812, 0.27379894, -0.00722021, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6650, 1682, 0.44455823, -0.26804936, -0.88846201, 32.97546768, 6.58257723, 80.49822998, 0.26585016, 15.67645264, -50.36046600, -0.01133824, 28.38058662, 34.72895432, -0.92529583, -0.07325425, 0.23394215, 0.28936556, 0.02826380, 0.26307580, 0.00893394, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6675, 1683, 0.44921482, -0.26612392, -0.89968354, 35.78768158, 7.83035612, 81.72856140, 0.96460253, 15.43666172, -50.13148880, 0.18989836, 28.39844131, 34.96204758, -0.92479706, -0.07215140, 0.23444787, 0.29082438, 0.02384979, 0.25799587, 0.02028389, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6700, 1684, 0.45622155, -0.27172771, -0.91153884, 37.33724976, 8.73392296, 82.17160797, 0.96460253, 15.43666172, -50.13148880, 0.39569679, 28.41782570, 35.19655991, -0.92428946, -0.07102083, 0.23498128, 0.29228199, 0.01710713, 0.26037246, 0.03232878, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6725, 1685, 0.46162865, -0.27636921, -0.92255932, 37.89775085, 9.70516777, 82.32402802, 0.96460253, 15.43666172, -50.13148880, 0.60322326, 28.43888474, 35.43166351, -0.92377311, -0.06988431, 0.23553707, 0.29373735, 0.01199220, 0.26176646, 0.04356338, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6750, 1686, 0.46642840, -0.27540562, -0.93512386, 37.89513397, 10.46813488, 82.25871277, 0.96460253, 15.43666172, -50.13148880, 0.81075889, 28.46109390, 35.66674423, -0.92324960, -0.06875315, 0.23610696, 0.29518914, 0.00749796, 0.25754800, 0.05633261, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6775, 1687, 0.46922100, -0.26478165, -0.95493495, 37.60772324, 10.95114136, 82.32894135, 0.96460253, 15.43666172, -50.13148880, 1.01771951, 28.48373032, 35.90211487, -0.92271918, -0.06763093, 0.23668343, 0.29664168, 0.00499706, 0.24363761, 0.07631276, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6800, 1688, 0.47687104, -0.24465308, -0.97556853, 37.25913239, 10.88391304, 81.97402191, 1.16840518, 15.31676865, -50.47494888, 1.22332180, 28.50545502, 36.13655090, -0.92218739, -0.06651791, 0.23725437, 0.29808760, -0.00237747, 0.22024041, 0.09705053, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6825, 1689, 0.48454115, -0.22560920, -0.99742639, 36.57041931, 9.99019051, 80.97874451, 1.16840518, 15.31676865, -50.47494888, 1.42582083, 28.52427101, 36.36814499, -0.92166221, -0.06541874, 0.23780015, 0.29951674, -0.00982023, 0.19796921, 0.11900460, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6850, 1690, 0.49708039, -0.21496598, -1.01660466, 35.61289597, 8.20100498, 79.34341431, 1.16840518, 15.31676865, -50.47494888, 1.62367547, 28.53804207, 36.59497452, -0.92115235, -0.06433585, 0.23830056, 0.30091885, -0.02220212, 0.18418548, 0.13828111, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6875, 1691, 0.51436973, -0.21016318, -1.03393543, 33.96011734, 5.65298080, 77.06445312, 1.16840518, 15.31676865, -50.47494888, 1.81424296, 28.54500580, 36.81510162, -0.92066509, -0.06328131, 0.23873538, 0.30228564, -0.03943331, 0.17636362, 0.15568066, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6900, 1692, 0.53194404, -0.21410856, -1.05218410, 31.61036301, 2.69258785, 74.14402008, 1.16840518, 15.31676865, -50.47494888, 1.99490511, 28.54425240, 37.02659988, -0.92020643, -0.06226910, 0.23909113, 0.30360848, -0.05707050, 0.17743476, 0.17398815, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6925, 1693, 0.55017316, -0.22199717, -1.06376779, 28.77051926, -0.89151412, 71.00396729, 2.04184461, 13.93798923, -49.84527588, 2.16408110, 28.53436470, 37.22872162, -0.91978067, -0.06130582, 0.23935215, 0.30488616, -0.07548391, 0.18266095, 0.18557760, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6950, 1694, 0.56788599, -0.23424131, -1.06311512, 25.50767708, -5.03192568, 67.85592651, 2.04184461, 13.93798923, -49.84527588, 2.32058835, 28.51408195, 37.42129517, -0.91939062, -0.06039654, 0.23950492, 0.30612171, -0.09350611, 0.19250384, 0.18487091, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.6975, 1695, 0.57840174, -0.24431166, -1.06279600, 21.82205200, -8.82487106, 64.42499542, 2.04184461, 13.93798923, -49.84527588, 2.46296549, 28.48435402, 37.60351181, -0.91903615, -0.05955324, 0.23955303, 0.30731127, -0.10447698, 0.20038368, 0.18442425, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7000, 1696, 0.58858174, -0.25236592, -1.05614316, 18.13980293, -12.82421589, 60.85243607, 2.04184461, 13.93798923, -49.84527588, 2.59097075, 28.44479561, 37.77486801, -0.91871983, -0.05877515, 0.23949251, 0.30845219, -0.11524535, 0.20649976, 0.17754744, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7025, 1697, 0.59384823, -0.25826043, -1.04735816, 14.74131489, -16.33572006, 57.14564133, 2.04184461, 13.93798923, -49.84527588, 2.70513844, 28.39670753, 37.93500900, -0.91844058, -0.05806037, 0.23933476, 0.30953968, -0.12122545, 0.21067593, 0.16846374, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7050, 1698, 0.59881914, -0.25858113, -1.03610063, 11.84421730, -19.84197426, 53.16348267, 1.45955038, 12.82896996, -50.04562759, 2.80630684, 28.34021378, 38.08311081, -0.91820127, -0.05740043, 0.23908305, 0.31056550, -0.12703213, 0.20948745, 0.15680110, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7075, 1699, 0.60498154, -0.25891551, -1.02275848, 9.37149048, -23.06909561, 49.18755341, 1.45955038, 12.82896996, -50.04562759, 2.89556360, 28.27611542, 38.21920013, -0.91800112, -0.05678862, 0.23874618, 0.31152719, -0.13414188, 0.20850274, 0.14298220, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7100, 1700, 0.60723490, -0.26036042, -1.00863290, 7.24811029, -25.67242050, 45.35961914, 1.45955038, 12.82896996, -50.04562759, 2.97406507, 28.20599174, 38.34384537, -0.91783649, -0.05622113, 0.23833923, 0.31242552, -0.13743366, 0.20879433, 0.12834233, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7125, 1701, 0.60922986, -0.26425168, -0.99282897, 5.33519316, -27.78970909, 41.53699875, 1.45955038, 12.82896996, -50.04562759, 3.04244637, 28.13111115, 38.45715714, -0.91770518, -0.05569660, 0.23787360, 0.31325895, -0.14053631, 0.21169402, 0.11199468, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7150, 1702, 0.61267889, -0.26887590, -0.97615808, 3.49137497, -29.76882553, 37.78614426, 1.45955038, 12.82896996, -50.04562759, 3.10102081, 28.05187416, 38.55932999, -0.91760635, -0.05521403, 0.23735292, 0.31402802, -0.14515842, 0.21547911, 0.09473930, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7175, 1703, 0.61483657, -0.28383103, -0.96068484, 1.57088172, -31.54334641, 34.31646729, 1.28486323, 14.23772430, -50.18873596, 3.15015554, 27.96879578, 38.65133667, -0.91753668, -0.05477397, 0.23678149, 0.31473914, -0.14855301, 0.22973049, 0.07870816, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7200, 1704, 0.61297613, -0.30415416, -0.94434285, 0.06490914, -33.18397903, 31.48349571, 1.28486323, 14.23772430, -50.18873596, 3.19181633, 27.88209343, 38.73501968, -0.91749191, -0.05436518, 0.23616534, 0.31540287, -0.14798389, 0.24946712, 0.06181739, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7225, 1705, 0.60533386, -0.31306773, -0.92702228, -1.09901583, -34.62249756, 29.35708046, 1.28486323, 14.23772430, -50.18873596, 3.22761583, 27.79212189, 38.81239319, -0.91746664, -0.05397991, 0.23551051, 0.31603146, -0.14168179, 0.25788823, 0.04386909, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 6.7250, 1706, 0.59461021, -0.31311327, -0.90943277, -1.55301583, -36.12704468, 27.23769569, 1.28486323, 14.23772430, -50.18873596, 3.25928092, 27.69869232, 38.88341141, -0.91746235, -0.05360380, 0.23482026, 0.31662121, -0.13235167, 0.25750428, 0.02558027, 0.00000000, 0.00000000, 0.00000000, 0.00000000
